name,genre
Next Senki Ehrgeiz,"Action, Mecha, Sci-Fi"
Nexus,Music
Nezha Nao Hai,Kids
Nezumi Monogatari: George to Gerald no Bouken,"Adventure, Kids"
Nezumi no Yomeiri,"Fantasy, Kids"
Ni-hiki no Sanma,Comedy
Ni-hiki no Sanma (1968),Comedy
Nichijou,"Comedy, School, Slice of Life"
Nichijou: Nichijou no 0-wa,"Comedy, School, Slice of Life"
Nichijou: Tanken Nichijou no Machi,"Comedy, School, Slice of Life"
Nido to Mezamenu Komori Uta,"Dementia, Drama"
NieA Under 7,"Comedy, Sci-Fi, Slice of Life"
Niedola,Music
Night Head Genesis,"Drama, Horror, Mystery, Psychological, Supernatural"
Night Walker: Mayonaka no Tantei,"Action, Comedy, Horror, Mystery, Vampire"
Night Wizard,"Adventure, Fantasy, Magic, Shounen"
Nihon Animator Mihonichi,"Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural"
Nihon-ichi no Otoko no Tamashii,"Comedy, Romance"
Nihonbashi Koukashita R Keikaku,Music
Nihonichi Momotarou,Fantasy
Nijiiro Days,"Comedy, Romance, School, Shoujo, Slice of Life"
Nijiiro Days: Houkago Special,"Comedy, Romance, School, Shoujo, Slice of Life"
Nijiiro Hotaru: Eien no Natsuyasumi,"Fantasy, Romance, Slice of Life"
Nijiiro☆Prism Girl,"Comedy, Romance, School, Shoujo"
Nijuu Mensou no Musume,"Action, Adventure, Mystery"
Nijuusou: Wana ni Ochita Onna-tachi,Hentai
Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,Hentai
Nikutai Ten&#039;i,"Hentai, Yuri"
Nikuyoku Gangu Takuhainin,Hentai
Nikuyome: Takayanagi Ke no Hitobito,Hentai
Nils no Fushigi na Tabi,"Adventure, Fantasy, Kids"
Nils no Fushigi na Tabi (Movie),"Adventure, Fantasy, Kids"
Nine,"Action, School, Shounen, Sports"
Nineteen 19,"Drama, Romance"
Ningen Doubutsuen,Dementia
Ningen Shikkaku: Director&#039;s Cut-ban,"Drama, Historical, Psychological, Seinen"
Ningyo,Fantasy
Ningyo no Hanashi,"Fantasy, Music"
Ningyohime Marina no Bouken,"Drama, Fantasy, Kids, Romance"
Ningyou no Yakata,Hentai
Ninin ga Shinobuden,"Comedy, Martial Arts, Parody"
Ninja &amp; Soldier,Psychological
Ninja Hattori-kun,"Comedy, Martial Arts, Slice of Life"
Ninja Mono,"Adventure, Comedy, Shounen, Supernatural"
Ninja Ryuukenden,"Adventure, Demons, Drama, Sci-Fi, Shounen, Supernatural, Thriller"
Ninja Senshi Tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space"
Ninja Slayer From Animation,Action
Ninku,"Adventure, Shounen"
Ninku (Movie),"Action, Adventure, Comedy, Historical, Martial Arts, Shounen"
Ninpou Midare Karakuri,Hentai
Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,"Comedy, Shounen"
Nirvana,Music
Nisekoi,"Comedy, Harem, Romance, School, Shounen"
Nisekoi OVA,"Comedy, Harem, Romance, School, Shounen"
Nisekoi:,"Comedy, Harem, Romance, School, Shounen"
Nisekoi: OVA,"Comedy, Harem, Romance, School, Shounen"
Nisekoimonogatari,Music
Nisemonogatari,"Comedy, Mystery, Supernatural"
Nishi no Yoki Majo: Astraea Testament,"Comedy, Drama, Fantasy, Mystery, Romance"
Nisoku Hokou,Music
Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,"Comedy, Fantasy, Shounen"
Nisshin Seifun Group CM,"Kids, Slice of Life"
Nitaboh,"Historical, Music"
No Game No Life,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural"
No Game No Life Specials,"Ecchi, Fantasy, Game"
No Littering,"Comedy, Horror"
No.6,"Action, Sci-Fi"
Noblesse: Awakening,"Action, School, Supernatural, Vampire"
Noblesse: Pamyeol-ui Sijak,"Action, Adventure, Supernatural"
Nobunaga Concerto,"Historical, Romance, Shounen"
Nobunaga no Shinobi Episode 0,"Comedy, Historical"
Nobunaga the Fool,"Action, Historical, Mecha, Sci-Fi"
Nobunagun,"Action, Supernatural"
Nodame Cantabile,"Comedy, Drama, Josei, Music, Romance, Slice of Life"
Nodame Cantabile Finale,"Comedy, Josei, Music, Romance"
Nodame Cantabile Finale Special,"Comedy, Josei, Music, Romance"
Nodame Cantabile OVA,"Comedy, Josei, Music, Romance, Slice of Life"
Nodame Cantabile OVA 2,"Comedy, Josei, Romance"
Nodame Cantabile Special,"Comedy, Josei, Romance, Slice of Life"
Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life"
Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life"
Noel no Fushigi na Bouken,"Adventure, Comedy, Fantasy"
Nogizaka Haruka no Himitsu,"Comedy, Romance"
Nogizaka Haruka no Himitsu: Finale,"Comedy, Romance"
Nogizaka Haruka no Himitsu: Purezza,"Comedy, Ecchi, Romance"
Noir,"Action, Drama, Mystery"
Noisy Birth,"Dementia, Music"
Non Non Biyori,"Comedy, School, Seinen, Slice of Life"
Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life"
Non Non Biyori Repeat OVA,"Comedy, School, Seinen, Slice of Life"
Non Non Biyori: Okinawa e Ikukoto ni Natta,"Comedy, School, Seinen, Slice of Life"
Non-tan to Issho,Kids
Nono-chan,"Comedy, Slice of Life"
Nonomura Byouin no Hitobito,"Hentai, Mystery"
Noobow: Na Kokoro,"Kids, Slice of Life"
Nora,"Adventure, Sci-Fi, Space"
Noragami,"Action, Adventure, Shounen, Supernatural"
Noragami Aragoto,"Action, Adventure, Shounen, Supernatural"
Noragami Aragoto OVA,"Action, Adventure, Shounen"
Noragami OVA,"Action, Adventure, Shounen"
Norageki!,"Mystery, Sci-Fi, Space"
Norakuro Gochou,Adventure
Norakuro Nitouhei,Kids
Norakuro Nitouhei: Enshuu no Maki,Adventure
Norakuro Nitouhei: Kyouren no Maki,"Action, Adventure"
Norakuro Shoui: Nichiyoubi no Kaijiken,"Action, Military"
Norimono Oukoku BuBu ChaCha,"Comedy, Slice of Life"
Norn9: Norn+Nonet,"Adventure, Fantasy, Josei, Romance"
Norn9: Norn+Nonet Recap,"Adventure, Fantasy, Josei, Romance"
Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,Hentai
Nougyou Musume!,Comedy
Nourin,"Comedy, Ecchi, Romance, School"
Nozo x Kimi,"Comedy, Ecchi, Romance, School, Shounen"
Nozoki Ana,"Comedy, Drama, Ecchi"
Nozomi Witches,"Romance, Sports"
Nuki Doki! Tenshi to Akuma no Sakusei Battle,Hentai
Numa no Taishou,"Adventure, Comedy"
Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural"
Nurarihyon no Mago OVA,"Action, Demons, Shounen, Supernatural"
Nurarihyon no Mago Recaps,"Action, Demons, Shounen, Supernatural"
Nurarihyon no Mago: Jump Super Anime Tour Special,"Action, Demons, Shounen, Sports, Supernatural"
Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural"
Nurarihyon no Mago: Sennen Makyou Recaps,"Action, Demons, Shounen, Supernatural"
Nurse Angel Ririka SOS,"Drama, Fantasy, Magic, Shoujo"
Nurse Witch Komugi-chan Magikarte,"Comedy, Magic, Parody"
Nurse Witch Komugi-chan Magikarte Special,"Comedy, Magic, Parody"
Nurse Witch Komugi-chan Magikarte Z,"Comedy, Magic, Parody"
Nurse Witch Komugi-chan Magikarte Z Special,"Comedy, Parody"
Nurse Witch Komugi-chan R,"Comedy, Magic, Parody"
Nyan Koi!,"Comedy, Harem, Romance"
Nyanpire The Animation,"Comedy, Supernatural"
Nyoro-n Churuya-san,Comedy
Nyuuin Bokki Monogatari: Odaijini!,"Comedy, Ecchi, Seinen"
O-parts: Oman,"Action, Comedy, Hentai, Mecha"
OZ,"Action, Drama, Military, Sci-Fi, Shoujo"
Obake no Dokurou,"Kids, Supernatural"
Oban Star-Racers,"Adventure, Mecha, Sci-Fi, Shounen"
Ocha-ken: Chokotto Monogatari,"Comedy, Kids"
Ochame na Futago: Claire Gakuin Monogatari,"Comedy, Historical, Kids, School, Shoujo, Slice of Life"
Ochamegami Monogatari: Korokoro Pollon,"Comedy, Magic, Parody"
Ochou Fujin no Gensou,"Drama, Historical"
Oda Nobuna no Yabou,"Comedy, Historical, Romance"
Oda Nobuna no Yabou Soushuuhen,"Comedy, Historical, Romance"
Odin: Koushi Hansen Starlight,"Action, Adventure, Drama, Sci-Fi"
Offside (TV),"Action, Drama, Sports"
Offside Girl,"Hentai, Sports"
Ogenki Clinic,"Comedy, Hentai, Yuri"
Oh! Edo Rocket,"Comedy, Drama, Fantasy, Historical, Sci-Fi"
Oh! Super Milk-chan,"Action, Comedy, Parody, Sci-Fi"
Ohayo! Spank,"Comedy, Slice of Life"
Oira Sukeban,"Comedy, Ecchi, School"
Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space"
Oira no Ski,"Comedy, Sports"
Oira no Yakyuu,Sports
Oishinbo,"Comedy, Seinen, Slice of Life"
Oishinbo: Nichibei Kome Sensou,"Comedy, Seinen, Slice of Life"
Ojamajo Doremi,"Comedy, Magic"
Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo"
Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo"
Ojamajo Doremi OVA,"Kids, Magic"
Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo"
Ojamajo Doremi Sharp Movie,"Kids, Magic, Shoujo"
Ojiisan no Lamp,"Drama, Historical"
Ojisan to Marshmallow,"Comedy, Slice of Life"
Ojisan to Marshmallow Special,Comedy
Ojousama Sousamou,"Action, Comedy, Mystery, Police"
Ojousama Yomeiri Kousou!,Hentai
Ojousama wa H ga Osuki: The Animation,Hentai
Okane ga Nai,"Drama, Romance, Yaoi"
Okane ga Nai Specials,"Drama, Romance, Yaoi"
Okashina Hotel,Dementia
Okitegami Kyouko no Bibouroku x Monogatari,Supernatural
Okubyou na Venus,Music
Okusama ga Seitokaichou!,"Comedy, Ecchi, Romance, School, Shounen"
Okusama ga Seitokaichou! OVA,"Comedy, Ecchi, Romance, Shounen"
Okusama ga Seitokaichou! OVA: Okusama Gekijou,"Comedy, Shounen"
Okusama ga Seitokaichou!: Okusama Gekijou,"Comedy, Shounen"
Okusama wa Joshikousei,"Hentai, Romance"
Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life"
Okusama wa Mahou Shoujo,"Magic, Romance"
Okusama wa Mahoutsukai,Hentai
Okusama wa Michael,Hentai
Okusama wa Moto Yariman,Hentai
Old City Ward,"Fantasy, Music"
Omae Umasou da na,"Action, Adventure, Fantasy, Kids"
Omake,Comedy
Omamori Himari,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural"
Omishi Mahou Gekijou: Risky/Safety,"Comedy, Shoujo"
Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,Fantasy
Omoi no Kakera,Slice of Life
Omoide Poroporo,"Drama, Romance, Slice of Life"
Omoide no Marnie,"Drama, Mystery, Psychological"
On Your Mark,"Drama, Music, Sci-Fi"
Ona x2,Hentai
Onara Gorou,Comedy
Onboro Film,"Comedy, Parody"
"One More Time, One More Chance","Drama, Music, Romance, Slice of Life"
One Off,Slice of Life
One Outs,"Psychological, Seinen, Sports"
One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen"
One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Comedy, Fantasy, Shounen"
One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen"
One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
One Piece Film: Gold Episode 0 - 711 ver.,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece Film: Strong World,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
One Piece Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece Movie 2: Nejimaki-jima no Daibouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,"Adventure, Comedy, Fantasy, Shounen"
One Piece Movie 7: Karakuri-jou no Mecha Kyohei,"Adventure, Comedy, Fantasy, Shounen"
One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,"Action, Adventure, Fantasy, Shounen"
"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura","Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece Recap,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece: Adventure of Nebulandia,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece: Cry Heart,"Fantasy, Shounen"
One Piece: Episode of Alabasta - Prologue,"Action, Adventure, Fantasy, Shounen"
One Piece: Episode of Luffy - Hand Island no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power"
One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power"
One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power"
One Piece: Glorious Island,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
One Piece: Jango no Dance Carnival,"Comedy, Fantasy, Shounen"
One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen"
One Piece: Mamore! Saigo no Dai Butai,"Adventure, Comedy, Fantasy, Shounen"
One Piece: Mezase! Kaizoku Yakyuu Ou,"Comedy, Fantasy, Shounen, Sports"
One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"Adventure, Comedy, Fantasy, Shounen"
One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece: Romance Dawn,"Action, Comedy, Fantasy, Shounen, Super Power"
One Piece: Romance Dawn Story,"Action, Comedy, Fantasy, Shounen, Super Power"
One Piece: Straw Hat Theater,"Adventure, Fantasy, Shounen"
One Piece: Taose! Kaizoku Ganzack,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece: Umi no Heso no Daibouken-hen,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports"
One Pound Gospel,"Comedy, Romance, Seinen, Sports"
One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural"
One Punch Man Specials,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural"
One Punch Man: Road to Hero,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural"
One: Kagayaku Kisetsu e,"Drama, Supernatural"
One: Kagayaku Kisetsu e - True Stories,Hentai
Oneechan ga Kita,"Comedy, Slice of Life"
Oneechan ga Kita Special,"Comedy, Slice of Life"
Onegai My Melody,"Comedy, Fantasy, Magic"
Onegai My Melody Sukkiri♪,"Comedy, Fantasy, Magic"
Onegai My Melody: Kuru Kuru Shuffle!,"Comedy, Fantasy, Magic"
Onegai My Melody: Yuu &amp; Ai,"Comedy, Fantasy"
Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life"
Onegai☆Teacher,"Comedy, Drama, Romance, School, Sci-Fi"
Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi"
"Onegai☆Teacher: Marie, Ai no Gekijou","Comedy, Drama, Romance, Sci-Fi"
Onegai☆Teacher: Reminiscence Disc,"Comedy, Romance, Sci-Fi"
Onegai☆Twins,"Comedy, Drama, Harem, School, Sci-Fi"
Onegai☆Twins: Natsu wa Owaranai,"Comedy, Drama, Romance"
Onegai♪My Melody Kirara★,"Comedy, Fantasy, Magic"
Ongaku Shoujo,"Music, Slice of Life"
Oni,"Demons, Historical, Supernatural"
Oni Chichi,Hentai
Oni Chichi 2,Hentai
Oni Chichi 2: Harvest,Hentai
Oni Chichi 2: Revenge,Hentai
Oni Chichi: Re-birth,Hentai
Oni Chichi: Re-born,Hentai
Oni Chichi: Rebuild,Hentai
Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids"
Oni-Tensei,"Hentai, Horror, Supernatural"
Onigamiden,"Action, Demons, Supernatural"
Onigiri,"Comedy, Fantasy, Supernatural"
Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,"Comedy, Ecchi, Harem, Romance, School"
Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,"Comedy, Ecchi"
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy, Ecchi, Harem, Romance"
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance"
Oniisama e...,"Drama, School, Shoujo, Shoujo Ai"
Onikirimaru,"Action, Demons, Martial Arts, Shounen"
Onkyo Seimeitai Noiseman,"Action, Fantasy, Sci-Fi"
Only You: Viva! Cabaret Club,Comedy
Onmyou Taisenki,"Adventure, Fantasy, Shounen, Supernatural"
Onmyouji Ayakashi no Megami: Inran Jubaku,Hentai
Onmyouji: Youen Emaki,"Demons, Hentai"
Onna Kyoushi,Hentai
Onna Kyoushi Nijuusan-sai,Hentai
Onna Kyoushi Yumi no Houkago,Hentai
Onsen Yousei Hakone-chan,"Comedy, Seinen, Slice of Life"
Ontama!,"Comedy, Magic, Seinen, Slice of Life"
Ooatari Sora no Entaku,Comedy
Ooedo Forty Eight,"Hentai, Historical"
Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life"
Ookami Shoujo to Kuro Ouji,"Comedy, Romance, School, Shoujo"
Ookami Shoujo to Kuro Ouji OVA,"Comedy, Romance, School, Shoujo"
Ookami Shoujo to Kuro Ouji Recap,"Comedy, Romance, School, Shoujo"
Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance"
Ookami to Koushinryou II,"Adventure, Fantasy, Historical, Romance"
Ookami to Koushinryou II Specials,Fantasy
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Fantasy, Historical, Romance"
Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance"
Ookamikakushi,"Action, Horror, Mystery, Supernatural"
Ookii 1 Nensei to Chiisana 2 Nensei,Adventure
Ookiku Furikabutte,"Comedy, Sports"
Ookiku Furikabutte Special,"Drama, Sports"
Ookiku Furikabutte: Natsu no Scorebook,"Comedy, Sports"
Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports"
Ookiku Furikabutte: Natsu no Taikai-hen Special,"Comedy, Sports"
Oosouji,Music
Ooyasan wa Shishunki!,"Comedy, Slice of Life"
Oppai Gakuen Marching Band-bu!,Hentai
Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,Hentai
Oppai Infinity∞! The Animation,Hentai
Oppai Life,Hentai
Oppai ga Ippai,"Kids, Music"
Oppai no Ouja 48,Hentai
Oraa Guzura Dado (1987),"Comedy, Kids"
Orange,"Drama, Romance, School, Sci-Fi, Shoujo"
Orange: Mirai,"Drama, Romance, School, Sci-Fi, Shoujo"
Orangutan,"Kids, Music"
Orchestra,Music
Orchid☆Emblem,Hentai
Ore Monogatari!!,"Comedy, Romance, Shoujo"
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,"Comedy, Ecchi, Harem, Romance, School"
Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken Specials,"Comedy, Ecchi, Harem, Romance, School"
Ore no Imouto ga Konnani Kawaii Wake ga Nai,"Comedy, Seinen, Slice of Life"
Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"Comedy, Seinen, Slice of Life"
Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life"
Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,"Comedy, Romance, Seinen, Slice of Life"
Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,"Comedy, Romance"
Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,Comedy
Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Comedy
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy, Harem, Romance, School"
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","Comedy, Romance, School"
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA","Comedy, Romance, School"
Ore wa Kanojo wo Shinjiteru!,Hentai
Ore wa Teppei,"Action, Shounen, Sports"
"Ore, Twintail ni Narimasu.","Action, Comedy, Fantasy, Romance, School, Shounen"
Ore-sama Kingdom,"Romance, Shoujo"
Oreca Battle,Game
Orenchi no Furo Jijou,"Comedy, Fantasy, Shoujo"
Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,"Drama, Ecchi, Fantasy, Harem, Romance"
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,"Comedy, Drama, Ecchi, Harem, Romance"
Organic,Comedy
Origami Warriors,"Action, Adventure"
Original Video Romance Animation,"Comedy, Hentai"
Oruchuban Ebichu,"Comedy, Ecchi, Seinen"
Osakana wa Ami no Naka,"Drama, Shounen Ai"
Osamu to Musashi,"Adventure, Fantasy, Kids"
Osananajimi to Doukyuusei,"Hentai, School"
Oseam,"Adventure, Drama"
Oshaburi Announcer,Hentai
Oshare Kozou wa Hanamaru,"Romance, Shoujo"
Oshiete Re: Maid,Hentai
Oshiete! Galko-chan,"Comedy, School, Slice of Life"
Oshioki: Gakuen Reijou Kousei Keikaku,Hentai
Oshiri Kajiri Mushi,"Comedy, Music"
Oshiri Kajiri Mushi (TV),"Comedy, Kids"
Oshiri Kajiri Mushi (TV) 2nd Season,"Comedy, Kids"
Oshiri Kajiri Mushi (TV) 4th Season,"Comedy, Kids"
Oshiruko,Comedy
Osomatsu-kun,Comedy
Osomatsu-kun (1988),Comedy
Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy
Osomatsu-kun: Iyami wa Hitori Kaze no Naka,"Comedy, Historical"
Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy
Osomatsu-san,"Comedy, Parody"
Osomatsu-san Short Film Series,"Comedy, Parody"
Osomatsu-san Special,"Comedy, Parody"
Osomatsu-san: Ouma de Kobanashi,"Comedy, Parody"
Osu,Slice of Life
Osu!! Karate Bu,"Martial Arts, School, Shounen"
Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi"
Otenki Oneesan,"Comedy, Hentai, Yuri"
Otogi Juushi Akazukin,"Adventure, Comedy, Fantasy"
Otogi Juushi Akazukin OVA,"Adventure, Comedy, Fantasy, Magic"
Otogi Story Tenshi no Shippo,"Comedy, Fantasy, Harem, Magic, Romance"
Otogi Story Tenshi no Shippo Specials,"Comedy, Fantasy, Magic, Romance"
Otogizoushi,"Adventure, Drama, Fantasy, Historical"
Otohime Connection,"Drama, Mystery, Romance, Shoujo, Slice of Life"
Otoko no Ko Ojousama,Hentai
Otome Chibaku Yuugi,Hentai
Otome Dori,Hentai
Otome Hime,Hentai
Otome Juurin Yuugi: Maiden Infringement Play,Hentai
Otome Nadeshiko Koi Techou,"Historical, Shoujo"
Otome Youkai Zakuro,"Demons, Historical, Military, Romance, Seinen, Supernatural"
